card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
ST12-11,Gankoomon,Black,Super Rare,Digimon,6.0,Mega,Holy Warrior/Royal Knight,12.0,11000.0,Data,"[When Digivolving] You may play 1 [Huckmon] or 1 Digimon card with [Sistermon] in its name in your trash without paying its memory cost.[Your Turn] (Once Per Turn) When one of your effects plays another Digimon, <De-Digivolve  1> on 2 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards).",,,3.0,5.0,Black,3.0,5.0,Red,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18829436686019144
ST12-12,Sistermon Blanc,White,Uncommon,Digimon,3.0,Rookie,Puppet,3.0,3000.0,Vaccine,"[On Play] By trashing 1 card in your hand, <Draw 2> (Draw 2 cards from your deck).[All Turns] While you have a Digimon in play with [Huckmon] in its name or [Royal Knight] in its traits, this Digimon gains <Decoy (Red/Black)> (When one of your other red or black Digimon would be deleted by an opponent's effect, you may delete this Digimon to prevent that deletion).",,,,,,,,,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14428121720881426,0.4236623254354307
ST12-13,Sistermon Noir,White,Uncommon,Digimon,4.0,Champion,Puppet,4.0,5000.0,Virus,[On Play] Reveal the top 3 cards of your deck. Add 1 card with [Huckmon] in its name or [Royal Knight] in its traits among them to your hand. Trash the rest.[All Turns] All of your Digimon with [Huckmon] in their names and [Royal Knight] in their traits gain <Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase).,,,,,,,,,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049317943336831,0.2667503530519379
ST12-14,OS Generics,Red,Common,Option,,,,1.0,,,"[Main] 1 of your Digimon gets +2000 DP for the turn. Then, if you have a Digimon with [Huckmon] in its name or [Royal Knight] in its traits in play, gain 1 memory , and 1 of your Digimon gains <Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would) for the turn.","[Security] Gain 1 memory, and add this card to its owner's hand.",,,,,,,,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019674711437565582,0.0
ST12-15,Master and Disciple's Journey,Red,Common,Option,,,Royal Knight,2.0,,,"[Main] Reveal the top 3 cards of your deck. Add 1 card with [Huckmon], or [Sistermon] in its name or [Royal Knight] in its traits among them to your hand. Trash the rest. Then, place this card in your Battle Area.[Main] <Delay> (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.)・The next time one of your Digimon would digivolve this turn, reduce the digivolution cost by 1.","[Security] Reveal the top 3 cards of your deck. Add 1 card with [Huckmon], or [Sistermon] in its name or [Royal Knight] in its traits among them to your hand. Trash the rest. Then, place this card in your battle area.",,,,,,,,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13116474291710387,0.6433390867723208
ST12-16,Jishin! Kaminari! Kaji! Oyaji!,Black,Rare,Option,,,,7.0,,,"While you have a Digimon with [Huckmon], or [Sistermon] in its name or [Royal Knight] in its traits in play, you may use this card without meeting its color requirements.[Main] Delete 1 of your opponent's Digimon with a play cost of 13 or less.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST12,ST12,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138239447669858
ST13-01,Sakuttomon,Black,Uncommon,Digi-Egg,,,Weapon,,,,,,"[Your Turn] (Once Per Turn) When you play another Digimon with [Legend-Arms] in its traits by an effect, gain 1 memory.",,,,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869884575026233,0.0
ST13-02,Zubamon,Red,Uncommon,Digimon,3.0,Rookie,Weapon/Legend-Arms,3.0,1000.0,Vaccine,"[On Play] By placing this Digimon under 1 of your other Digimon that's black or has [Legend-Arms] in its traits as its bottom digivolution card, you may reveal the top card of your deck. If that card is a Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less, you may play it without paying its memory cost. Add the rest to your hand.",,"[When Attacking] If you have a Digimon that's black or has [Legend-Arms] in its traits in play, delete 1 of your opponent's Digimon with 3000 DP or less.",0.0,2.0,Red,0.0,2.0,Black,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869884575026233,0.0
ST13-03,Zubaeagermon,Red,Common,Digimon,4.0,Champion,Weapon/Legend-Arms,5.0,4000.0,Vaccine,"[On Play] By placing this Digimon under 1 of your other Digimon that's black or has [Legend-Arms] in its traits as its bottom digivolution card, detele 1 of your opponent's Digimon with 5000 DP or less.",,"[When Attacking] If you have a Digimon that's black or has [Legend-Arms] in its traits in play, detele 1 of your opponent's Digimon with 3000 DP or less.",2.0,3.0,Red,2.0,3.0,Black,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045907660020986354,0.0
ST13-04,Duramon,Red,Uncommon,Digimon,5.0,Ultimate,Weapon/Legend-Arms,7.0,7000.0,Vaccine,"[Your Turn] When this Digimon would digivolve into a card in your hand that's black or has [Legend-Arms] in its traits, reduce the digivolution cost by 1.",,[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.,3.0,4.0,Red,3.0,4.0,Black,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869884575026233,0.0
ST13-05,Durandamon,Red,Super Rare,Digimon,6.0,Mega,Holy Sword/Legend-Arms,11.0,11000.0,Vaccine,"[Your Turn] (Once Per Turn) When one of your effects places a digivolution card under this Digimon, this Digimon gets +3000 DP and gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.[When Attacking] Reveal the top 3 cards of your deck. You may play 1 Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less among them without paying its memory cost. Place the rest at the bottom of your deck in any order.",,"[Your Turn] While this Digimon is [RagnaLoardmon], it doesn't activate [Security] effects on Option cards it checks.",3.0,5.0,Red,3.0,5.0,Black,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869884575026233,0.0
ST13-06,Ragna Lordmon,Red/Black,Super Rare,Digimon,7.0,Mega,Unique/Legend-Arms,15.0,15000.0,Virus,"[When Digivolving] <Blitz> (If your opponent has 1 or more memory, this Digimon may attack).When  DNA digivolving, for every 4 cards in this Digimon's digivolution cards, delete 1 of your opponent's Digimon with a play cost of 20 or less and trash the top card of your opponent's security stack.[All Turns] (Once Per Turn) When a card is removed from a player's security stack, unsuspend this Digimon.",,,6.0,5.0,Red,6.0,5.0,Black,1,<DNA Digivolution: 0 from Red Lv.6 + Black Lv.6> Digivolve unsuspended with the 2 specified Digimon stacked on top of each other.,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525708289611753,0.0
ST13-07,Kotemon,Black,Common,,,,Reptile,2.0,3000.0,Data,,,,,,,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13-08,Chikurimon,Black,Common,Digimon,3.0,Rookie,Mine,3.0,3000.0,Virus,[All Turns] Players can't reduce play costs.,,,0.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013116474291710388,0.10983838066844501
ST13-09,Ludomon,Black,Uncommon,Digimon,3.0,Rookie,Weapon/Legend-Arms,3.0,1000.0,Vaccine,"[On Play] By placing this Digimon under 1 of your other Digimon that's red or has [Legend-Arms] in its traits as its bottom digivolution card, you may reveal the top card of your deck. If that card is a Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less, you may play it without paying its memory cost. Add the rest to your hand.",,"[Opponent's Turn] While you have a Digimon that's red or has [Legend-Arms] in its traits in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",0.0,2.0,Black,0.0,2.0,Red,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049317943336831,0.0
ST13-10,Gladimon,Black,Common,Digimon,4.0,Champion,Warrior,4.0,4000.0,Vaccine,,,,1.0,3.0,Black,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13-11,Tia Ludomon,Black,Uncommon,Digimon,4.0,Champion,Armor/Legend-Arms,5.0,4000.0,Data,"[On Play] By placing this Digimon under 1 of your other Digimon that's red or has [Legend-Arms] in its traits as its bottom digivolution card, 1 of your Digimon gains <Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase) until the end of your opponent's next turn.",,"[Opponent's Turn] While you have a Digimon that's red or has [Legend-Arms] in its traits in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",2.0,3.0,Black,2.0,3.0,Red,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558237145855193,0.0
ST13-12,Knightmon,Black/Red,Common,Digimon,5.0,Ultimate,Warrior,5.0,7000.0,Data,,,,3.0,4.0,Black,3.0,4.0,Red,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13-13,Raiji Ludomon,Black,Rare,Digimon,5.0,Ultimate,Armor/Legend-Arms,7.0,7000.0,Data,[Opponent's Turn] This Digimon can't be deleted by your opponent's effects.,,[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.,3.0,4.0,Black,3.0,4.0,Red,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049317943336831,0.0
ST13-14,Bryweludramon,Black,Rare,Digimon,6.0,Mega,Armor/Legend-Arms,12.0,12000.0,Data,"[Your Turn] (Once Per Turn)  When one of your effects places a digivolution card under this Digimon, your opponent's effects can't delete this Digimon or return it to its owner's hand or deck until the end of your opponent's turn.[When Digivolving] Reveal the top 3 cards of your deck. You may play 1 Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less among them without paying its memory cost. Place the rest at the bottom of your deck in any order.",,"[Opponent's Turn] While this Digimon is [RagnaLoardmon], it isn't affected by the effects of your opponent's Digimon.",4.0,5.0,Black,4.0,5.0,Red,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869884575026233,0.0
ST13-15,Direct Smasher,Black,Rare,Option,,,,7.0,,,"While you have a Digimon with [Legend-Arms] in its traits in play, you may use this card without meeting its color requirements.[Main] Delete 1 of your opponent's Digimon with the highest DP.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013116474291710388,0.0
ST13-16,Contradictory Coalition,Black/Red,Common,Option,,,Legend-Arms,4.0,,,"[Main] You may play 1 Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less in your hand without paying its memory cost. Then, place this card in your Battle Area.[Main] <Delay> (Trash this card in your battle area to activate the effect below. You can't activate this effect the turn this card enters play.)・Reveal the top 4 cards of your deck. Place those cards on the top or bottom of your deck in any order.","[Security] You may play 1 Digimon card with [Legend-Arms] in its traits and a play cost of 7 or less in your hand without paying its memory cost. Then, place this card in your battle area.",,,,,,,,1,,Unrestricted,Unrestricted,ST13,ST13,,,2022-10-14,2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558237145855193,0.0
BT1-001,Pyocomon,Red,Rare,Digi-Egg,2.0,In-Training,Bulb,,,,,,"[When Attacking] When you attack an opponent's Digimon, this Digimon gets +1000 DP for the turn.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.030057108506161705,0.012146240738491437,0.0,0.22509181376614146,0.1554001554001554,0.037261294829995344,0.0,0.0,0.12208258527827648,0.0530832522339202,0.03458292986581823,0.07094943240454077,0.0,0.07124198527665639,0.11512779184895235,0.007431076763022962,0.006558237145855194,0.0
BT1-002,Babydmon,Red,Uncommon,Digi-Egg,2.0,In-Training,Baby Dragon,,,,,,"[Your Turn] While this Digimon has <Piercing>, it gets +2000 DP.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.012146240738491437,0.0,0.2843265015993366,0.11655011655011654,0.22356776897997205,0.0,0.0,0.09335727109515261,0.0,0.05533268778530917,0.3224974200206398,0.21003500583430573,0.2255996200427452,0.11512779184895235,0.044586460578137775,0.0,0.0
BT1-003,Upamon,Blue,Rare,Digi-Egg,2.0,In-Training,Amphibian,,,,,,"[When Attacking] (Once Per Turn) If your opponent has a Digimon with no digivolution cards in play, trigger <Draw 1> (Draw 1 card from your deck).",,,,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.6011421701232341,0.3643872221547431,0.2082312591866732,1.1491529439639852,1.7482517482517483,1.5277130880298089,0.7047768206734534,0.7905138339920948,0.8043087971274686,0.37158276563744136,0.5325771199336008,0.7675438596491228,1.2135355892648776,1.3061030634053667,0.736817867833295,0.9140224418518244,0.38693599160545644,1.0042366232543545
BT1-004,Wanyamon,Blue,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,"[Your Turn] While your opponent has 2 or more Digimon with no digivolution cards in play, this Digimon gets +2000 DP.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.030057108506161705,0.0,0.0,0.011846937566639024,0.0518000518000518,0.009315323707498836,0.0,0.0,0.12208258527827648,0.008847208705653368,0.006916585973163646,0.0,0.0,0.005936832106388032,0.0,0.0,0.0,0.0
BT1-005,Kyaromon,Yellow,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,"[Your Turn] While you have 6 or more security cards, this Digimon gets +2000 DP.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-006,Cupimon,Yellow,Rare,Digi-Egg,2.0,In-Training,Mini Angel,,,,,,"[When Attacking] If you have 5 or more security cards, trigger <Draw 1> (Draw 1 card from your deck).",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.4809137360985873,0.5344345924936232,0.2449779519843214,0.2843265015993366,0.3108003108003108,0.0,1.3155833985904464,0.2635046113306983,0.3590664272890485,0.07077766964522694,0.15908147738276388,0.01934984520123839,0.023337222870478413,0.02968416053194016,0.2763067004374856,0.43100245225533185,0.16395592864637984,0.04707359171504786
BT1-007,Tanemon,Green,Rare,Digi-Egg,2.0,In-Training,Bulb,,,,,,"[When Attacking] If you've digivolvedthis turn, this Digimon gets +1000 DP for the turn.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.21039975954313195,0.1336086481234058,0.0,0.0,0.0,0.018630647414997672,0.0,0.0,0.20107719928186715,0.36273555693178805,0.006916585973163646,0.01934984520123839,0.0,0.07717881738304441,0.023025558369790467,0.0,0.05902413431269675,0.0
BT1-008,Frimon,Green,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,"[Your Turn] While your opponent has 2 or more suspended Digimon in play, this Digimon gets +2000 DP.",,,,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.030057108506161705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006916585973163646,0.0,0.0,0.0,0.0,0.007431076763022962,0.0,0.0
BT1-010,Agumon,Red,Rare,Digimon,3.0,Rookie,Reptile,3.0,2000.0,Vaccine,[On Play] Reveal 5 cards from the top of your deck. Add 1 Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0.0,2.0,Red,,,,3,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.030057108506161705,0.0,0.02449779519843214,0.41464281483236587,0.24605024605024606,0.009315323707498836,0.031323414252153486,0.0,0.05745062836624775,0.03538883482261347,0.24899709503389128,0.23864809081527347,0.14002333722287047,0.08905248159582047,0.023025558369790467,0.022293230289068888,0.05246589716684155,0.0
BT1-011,Agumon Hakase,Red,Common,Digimon,3.0,Rookie,Dinosaur,3.0,1000.0,Vaccine,[On Play] Return 1 Digimon card with [Agumon] in its name from your recycle bin to your hand.,,,0.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.04858496295396575,0.02449779519843214,0.17770406349958537,0.11655011655011654,0.0,0.0,0.0,0.03590664272890485,0.0,0.0,0.2579979360165119,0.25670945157526254,0.011873664212776063,0.0,0.0,0.0,0.0
BT1-012,Piyomon,Red,Uncommon,Digimon,3.0,Rookie,Bird,3.0,2000.0,Vaccine,,,"[Your Turn] When this Digimon is blocked, it gets +2000 DP.",0.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-013,Muchomon,Red,Common,Digimon,3.0,Rookie,Avian,3.0,5000.0,Data,,,,1.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-014,Cockatrimon,Red,Common,Digimon,4.0,Champion,Giant Bird,3.0,4000.0,Data,,,,2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007181328545780969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-015,Greymon,Red,Uncommon,Digimon,4.0,Champion,Dinosaur,4.0,4000.0,Vaccine,,,[Your Turn] This Digimon gets +2000 DP.,2.0,3.0,Red,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.17148456638902498,0.10662243809975121,0.0,0.0,0.0,0.0,0.12926391382405744,0.14155533929045389,0.09683220362429104,0.03869969040247678,0.0,0.0,0.0,0.022293230289068888,0.045907660020986354,0.04707359171504786
BT1-016,Tyranomon,Red,Rare,Digimon,4.0,Champion,Dinosaur,4.0,4000.0,Data,<Jamming> (This Digimon can't be deleted in battles against Security Digimon).,,,2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028725314183123875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-017,Birdramon,Red,Uncommon,Digimon,4.0,Champion,Giant Bird,4.0,4000.0,Vaccine,[On Play] 1 of your Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.,,,2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-018,Flare Lizamon,Red,Common,Digimon,4.0,Champion,Fire Dragon,5.0,4000.0,Data,"[Your Turn] While you have 3 or more memory, this Digimon gains <Security Attack +1>. (This Digimon checks 1 additional security card.)",,,2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-021,Metal Greymon,Red,Uncommon,Digimon,5.0,Ultimate,Cyborg,6.0,7000.0,Vaccine,"[When Attacking] Gain 3 memory. At end of turn, lose 3 memory.",,,3.0,4.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.01224889759921607,0.0,0.0,0.0,0.0,0.0,0.06463195691202872,0.017694417411306736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BT1-022,Garudamon,Red,Super Rare,Digimon,5.0,Ultimate,Birdkin,7.0,7000.0,Vaccine,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).",,"[Your Turn] When this Digimon is blocked, trigger <Draw 1> (Draw 1 card from your deck).",3.0,4.0,Red,,,,1,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
