card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
BT3-090,Mastemon,Purple,Super Rare,Digimon,6,Mega,Angel,12,12000,Vaccine,"[When Digivolving] Trash 1 card from the top of both players' security stacks. Then, you may play 1 purple or yellow Digimon card with a level of 4 or less from your trash without paying its memory cost.",,,4          ,5,Purple,4          ,5,Yellow,2,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,8,35,22,19,18,17,4,0,25,19,17,20,14,17,0,3,1,0
BT3-091,Lilithmon,Purple,Super Rare,Digimon,6,Mega,Demon Lord/Seven Great Demon Lords,12,11000,Virus,"[When Digivolving] If you have 10 or more cards in your trash, you may return up to 2 purple Option cards from your trash to your hand.[Your Turn] (Once Per Turn) When you use an Option card, gain 2 memory.",,,3          ,5,Purple,,,,2,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-10-30,1,13,14,14,35,17,1,0,24,9,31,46,4,26,6,4,0,2
BT3-092,Belial Vamdemon,Purple,Rare,Digimon,6,Mega,Demon Lord,13,12000,Virus,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would). [All Turns] When another Digimon is deleted, gain 1 memory for each Digimon deleted.",,,5          ,5,Purple,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,3,7,0,0,4,0,1,0,8,0,4,0,0,0,0,0,0,0
BT3-111,Imperialdramon: Dragon Mode,Green,Secret Rare,Digimon,6,Mega,Ancient Dragon,13,12000,Virus,"When one of your [Paildramon] or [Dinobeemon] would digivolve into this card in your hand, reduce the memory cost of the digivolution by 2.<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).[Your Turn] (Once Per Turn) When this Digimon deletes an opponent's Digimon in battle and survives, unsuspend this Digimon.",,,5          ,5,Green,5          ,5,Blue,2,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,12,1,2,0,0,0,0,0,23,6,2,1,5,0,1,0,0,0
BT3-112,Omegamon Alter-S,White,Secret Rare,Digimon,7,Mega,Holy Warrior,15,15000,Virus,"[When Digivolving] Trigger <De-Digivolve  1> on all of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards). Then, delete all of your opponent's Digimon with 5000 DP or less. [When Attacking] You may make this Digimon unblockable by your opponent for the turn by returning one of its level 6 digivolution cards to your hand.",,,6          ,6,Red,6          ,6,Black,2,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,36,10,22,7,2,1,2,0,179,43,65,30,4,5,3,0,0,1
BT3-093,Motomiya Daisuke,Blue,Rare,Tamer,,,,4,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[On Play] Reveal the top 3 cards of your deck. Add 1 blue and 1 green Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,30,58,28,81,102,207,109,10,89,69,82,143,54,184,66,141,111,16
BT3-094,Ichijouji Ken,Green,Rare,Tamer,,,,4,,,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Your Turn] When one of your green or blue Digimon deletes an opponent's Digimon in battle and survives, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,2,1,0,0,0,16,1,0,9,11,4,4,4,14,1,0,6,1
BT3-095,Kido Joe,Black,Rare,Tamer,,,,2,,,"[Start of Your Turn] If you have a Digimon with <Blocker> in play, gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,5,1,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0
BT3-096,Tachikawa Mimi,Purple,Rare,Tamer,,,,2,,,"[All Turns] When a player uses an Option card, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,2,0,5,0,25,16,4,11,5,7,27,3,22,4,6,5,0
BT3-097,Elaborate Tactics,Red,Uncommon,Option,,,,1,,,"[Main] 1 of your Digimon gains ""This Digimon doesn't activate the [Security] effects of any Option cards it checks"" for the turn.",[Security] Add this card to your hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,1,2,12,34,22,11,2,0,2,0,6,49,16,18,3,14,41,6
BT3-098,Plasma Stake,Red,Common,Option,,,,4,,,[Main] Delete 1 of your opponent's Digimon with 13000 DP or more.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,4,8,11,6,0,0,0,0,7,2,14,2,2,0,0,0,2,0
BT3-099,Let's Stop Fighting,Blue,Uncommon,Option,,,,2,,,[Main] Neither player's Digimon can be deleted in battle for the turn.,[Security] Add this card to your hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,1,0,0,0,2,0,0,4,0,0,2,0,0,1,0,0,0
BT3-100,Desperado Blaster,Blue,Common,Option,,,,3,,,"[Main] Trash up to 2 digivolution cards from the bottom of all of your opponent's Digimon. Then, if you have a green Digimon in play, suspend 1 of your opponent's Digimon with no digivolution cards.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0
BT3-101,Bifröst,Yellow,Common,Option,,,,3,,,[Main] 1 of your opponent's Digimon gets -3000 DP and <Security Attack -1> (This Digimon checks 1 fewer security card) until the end of your opponent's next turn.,[Security] 1 of your opponent's Digimon gets -3000 DP and <Security Attack -1> (This Digimon checks 1 fewer security card) for the turn.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
BT3-102,Cracker!!,Yellow,Uncommon,Option,,,,4,,,"[Main] Your opponent may trash their top security card. If they don't, trigger <Recovery +1 (Deck)> (Place the top card of your deck on top of your security stack).",,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
BT3-103,The Revelation of Hidden Power!!,Green,Uncommon,Option,,,,0,,,"[Main] The next time one of your green Digimon digivolves this turn, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 5.",[Security] Add this card to your hand.,,,,,,,,1,,Restricted to 1,Restricted to 1,BT3,BT01-03: Release Special Booster Ver.1.5,2021-03-01,2021-04-01,2021-03-12,2020-10-30,13,29,14,10,4,9,29,2,102,186,22,7,2,5,7,31,9,5
BT3-104,Positron Laser,Green,Common,Option,,,,6,,,"[Main] Up to 2 of your opponent's Digimon can't attack or block until the end of your opponent's next turn. Then, if you have a blue Digimon in play, return 1 of your opponent's suspended Digimon to their hand. (Trash all of its digivolution cards.)","[Security] Up to 2 of your opponent's Digimon can't attack for the turn. Then, if you have a blue Digimon in play, return 1 of your opponent's suspended Digimon to its owner's hand. (Trash all of its digivolution cards.)",,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,4,5,4,0,0,0,0,0,52,10,7,2,1,2,0,0,1,0
BT3-105,God Bless,Black,Rare,Option,,,,2,,,"[Main] 1 of your Digimon gains <Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase) and ""This Digimon can't have its DP reduced or be returned to its owner's hand or deck"" until the end of your opponent's next turn.",[Security] Your opponent's Digimon can't attack players for the turn.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,2,0,0,1,1,4,0,8,4,3,5,5,21,3,2,10,1
BT3-106,Jūrou Daikaiten,Black,Common,Option,,,,3,,,[Main] All of your Digimon with <Blocker> or <Reboot> gain <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.,[Security] Add this card to your hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BT3-107,That Was a Good Time,Black,Uncommon,Option,,,,4,,,"[Main] Trigger <De-Digivolve  1> on 1 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards). Then, if that Digimon's play cost is 4 or less, delete it.",[Security] Add this card to your hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT3-108,Dark Despair,Purple,Rare,Option,,,,2,,,"[Main] 1 of your Digimon gains <Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling) until the end of your opponent's next turn.",[Security] Add this card to your hand.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
BT3-109,Return Match!,Purple,Uncommon,Option,,,,2,,,"[Main] 1 of your Digimon gains ""[On Deletion] Play this card without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate"" for the turn.",,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-10-30,1,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,3
BT3-110,Necrophobia,Purple,Common,Option,,,,5,,,[Main] Play 1 level 5 purple Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,BT3,BT01-03: Release Special Booster Ver.1.5,,,2021-03-12,2020-10-30,2,15,3,0,0,0,0,0,5,14,7,2,0,0,0,0,0,0
BT4-001,Sakuttomon,Red,Uncommon,Digi-Egg,2,In-Training,Weapon,,,,,,"[When Attacking] (Once Per Turn) If this Digimon is level 7, gain 1 memory.",,,,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,6,1,0,0,12,0,0,0,4,7,5,0,0,0,3,0,0
BT4-002,Pukamon,Blue,Uncommon,Digi-Egg,2,In-Training,Lesser,,,,,,[When Attacking] Trash the bottom digivolution card of 1 of your opponent's level 4 or lower Digimon.,,,,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,2,1,0,8,1,0,0,5,14,5,0,6,8,4,0,4
BT4-003,Koromon,Yellow,Uncommon,Digi-Egg,2,In-Training,Lesser,,,,,,"[When Attacking] (Once Per Turn) If you have 3 or fewer security cards, 1 of your opponent's Digimon gets -1000 DP for the turn.",,,,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,89,43,23,13,14,0,0,0,129,38,31,15,10,4,1,6,0
BT4-004,Budmon,Green,Uncommon,Digi-Egg,2,In-Training,Vegetation,,,,,,"[Your Turn] While this Digimon has <Digi-Burst>, it gets +1000 DP.",,,,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,4,40,6,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0
BT4-005,Missimon,Black,Uncommon,Digi-Egg,2,In-Training,Machine,,,,,,"[Your Turn] While this Digimon has [D-Brigade] in its type, it gets +1000 DP.",,,,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,4,20,10,6,0,0,0,0,16,10,12,0,1,0,1,1,0
BT4-006,Xiaomon,Purple,Uncommon,Digi-Egg,2,In-Training,Lesser,,,,,,"[Your Turn] While there are 10 or more cards in your trash, this Digimon gains <Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling).",,,,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,7,10,1,2,63,1,0,0,9,15,13,0,56,30,15,34,0
BT4-007,Otamamon,Red,Common,Digimon,3,Rookie,Amphibian,2,5000,Data,,,,2          ,2,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,3,9,9,0,0,0,0,2,14,15,4,1,0,0,0,0
BT4-008,Agumon,Red,Common,Digimon,3,Rookie,Dinosaur,3,2000,Vaccine,,,"[Your Turn] When this card is trashed due to activating this Digimon's <Digi-Burst>, return this card to its owner's hand.",0          ,2,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,7,0,0,0,0,0,0,0,4,6,0,0,2,0,1,0,0
BT4-009,Flamon,Red,Common,Digimon,3,Hybrid,Wizard,3,2000,Variable,[On Play] Reveal the top 3 cards of your deck. Add 1 Digimon card with [Hybrid] in its form and 1 red Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0          ,2,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,4,0,6,4,56,8,7,0,15,2,13,8,92,4,15,6,4
BT4-010,Fugamon,Red,Common,Digimon,4,Champion,Demon,3,3000,Virus,,,,1          ,3,Red,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,18,5,0,0,0,0,0,0,25,12,8,0,0,0,9,0,0
BT4-011,Agnimon,Red,Uncommon,Digimon,4,Hybrid,Wizard,5,5000,Variable,You may digivolve this card from your hand onto one of your red Tamers as if the Tamer is a level 3 red Digimon.,,,2          ,3,Red,,,,3,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,9,8,47,44,43,4,0,0,19,23,84,28,75,2,28,16,0
BT4-012,Geo Greymon,Red,Common,Digimon,4,Champion,Dinosaur,5,5000,Vaccine,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Delete 1 of your opponent's Digimon with 4000 DP or less.,,,2          ,3,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,2,0,0,0,0,6,6,0,0,2,0,1,0,0
BT4-013,Vritramon,Red,Uncommon,Digimon,4,Hybrid,Dark Dragon,6,6000,Variable,You may digivolve this card from your hand onto one of your red Tamers as if the Tamer is a level 3 red Digimon.[Your Turn] This Digimon gets +3000 DP.,,,3          ,3,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,2,0,0,1,3,0,0,0,7,0,2,4,11,1,1,0,0
BT4-014,Vermillimon,Red,Common,Digimon,5,Ultimate,Ankylosaur,5,8000,Data,,,,3          ,4,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
BT4-015,Volcdramon,Red,Common,Digimon,5,Ultimate,Dragon,7,7000,Data,,,<Security Attack +1> (This Digimon checks 1 additional security card).,3          ,4,Red,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,9,12,21,5,6,0,0,0,7,32,45,12,15,0,13,0,0
BT4-016,Aldamon,Red,Super Rare,Digimon,5,Hybrid,Wizard,8,7000,Variable,"<Security Attack +1> (This Digimon checks 1 additional security card).[Your Turn] While this Digimon's digivolution cards include a Digimon card with [Hybrid] in its form or a red Tamer card, it gets +4000 DP.",,,3          ,4,Red,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,7,0,0,4,11,0,0,0,16,0,8,6,28,0,9,0,0
BT4-017,Rize Greymon,Red,Super Rare,Digimon,5,Ultimate,Cyborg,8,7000,Vaccine,[Your Turn] This Digimon is also treated as yellow.[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・You may play a red or yellow Tamer card with a play cost of 4 or less from your hand without paying its memory cost.,,"[When Attacking] If you have a Tamer in play, 1 of your opponent's Digimon gets -2000 DP for the turn.",3          ,4,Red,3          ,4,Yellow,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,27,28,13,9,10,2,0,0,72,72,48,14,17,0,44,28,0
BT4-018,Spinomon,Red,Uncommon,Digimon,6,Mega,Dinosaur,10,10000,Virus,[Your Turn] This Digimon gets +3000 DP.,,,2          ,5,Red,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT4-019,Victory Greymon,Red,Rare,Digimon,6,Mega,Dragonkin,11,12000,Vaccine,[When Digivolving] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Delete 1 of your opponent's Digimon with 8000 DP or less.,,,4          ,5,Red,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,5,2,3,0,2,0,0,0,18,19,0,0,3,0,0,0,0
BT4-020,Shine Greymon,Red,Rare,Digimon,6,Mega,Light Dragon,12,11000,Vaccine,"[Your Turn] When one of your red or yellow Tamers is suspended, this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.",,,3          ,5,Red,3          ,5,Yellow,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0
BT4-021,Gaomon,Blue,Common,Digimon,3,Rookie,Beast,3,2000,Data,,,"[Your Turn] When this card is trashed due to activating this Digimon's <Digi-Burst>, return this card to its owner's hand.",0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0
BT4-022,Sangomon,Blue,Common,Digimon,3,Rookie,Mollusk,3,4000,Data,,,,0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BT4-023,Strabimon,Blue,Common,Digimon,3,Hybrid,Beastkin,3,2000,Variable,[On Play] Reveal the top 3 cards of your deck. Add 1 Digimon card with [Hybrid] in its form and 1 blue Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,28,13,74,60,262,32,4,0,40,20,69,11,201,31,77,6,4
BT4-024,Tobiumon,Blue,Common,Digimon,4,Champion,Aquatic,3,3000,Vaccine,,,,1          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,10,12,6,0,0,0,0,0,8,23,0,2,6,0,0,0,0
BT4-025,Wolfmon,Blue,Uncommon,Digimon,4,Hybrid,Warrior,5,5000,Variable,You may digivolve this card from your hand onto one of your blue Tamers as if the Tamer is a level 3 blue Digimon.,,,2          ,3,Blue,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,39,23,96,132,16,22,1,0,45,55,120,44,90,6,21,7,3
BT4-026,Gaogamon,Blue,Common,Digimon,4,Champion,Beast,5,5000,Data,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・<Draw 1> (Draw 1 card from your deck).,,,2          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BT4-027,Garmmon,Blue,Uncommon,Digimon,4,Hybrid,Cyborg,6,6000,Variable,You may digivolve this card from your hand onto one of your blue Tamers as if the Tamer is a level 3 blue Digimon.[When Attacking] Return 1 of your opponent's level 3 Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.,,,3          ,3,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,1,0,30,63,37,2,0,0,20,5,20,13,27,0,0,0,0
BT4-028,Piranimon,Blue,Uncommon,Digimon,5,Ultimate,Aquatic,6,7000,Virus,,,[When Attacking] Trash the top digivolution card of 1 of your opponent's Digimon.,3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT4-029,Gusokumon,Blue,Common,Digimon,5,Ultimate,Crustacean,7,10000,Vaccine,,,,3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT4-030,Beowolfmon,Blue,Super Rare,Digimon,5,Hybrid,Warrior,7,7000,Variable,"<Jamming> (This Digimon can't be deleted in battles against Security Digimon).[Opponent's Turn] While this Digimon's digivolution cards include a Digimon card with [Hybrid] in its form or a blue Tamer card, it can't be attacked.",,,3          ,4,Blue,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,18,0,2,0,8,0,0,0,26,6,2,0,30,0,0,0,0
BT4-031,Marin Chimairamon,Blue,Rare,Digimon,5,Ultimate,Composite,7,7000,Vaccine,[On Play] You may return 1 of your other Digimon to its owner's hand to return 1 of your opponent's Digimon with no digivolution cards to its owner's hand. (Trash all of the digivolution cards of that Digimon.),,,3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT4-032,Mach Gaogamon,Blue,Rare,Digimon,5,Ultimate,Cyborg,8,7000,Data,[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Return 1 of your opponent's level 4 or lower Digimon to its owner's hand. (Trash all of the digivolution cards of that Digimon.),,"[Your Turn] While you have a Tamer in play, this Digimon gets +2000 DP.",3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,0,0,0,3,0,0,0,0,8,17,5,0,0,0,0,0,0
BT4-033,Z'd Garurumon,Blue,Rare,Digimon,6,Mega,Cyborg,11,12000,Data,[When Digivolving] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Return 1 of your opponent's level 5 or lower Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.,,,4          ,5,Blue,,,,2,,Unrestricted,Unrestricted,BT4,BT4,,,2021-06-11,2020-12-18,0,4,3,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0
